time,city,latitude,longitude,temperature_2m,relative_humidity_2m,precipitation,rain,weather_code,wind_speed_10m
2019-10-14T03:00,上海,31.2304,121.4737,19.7,93,0.0,0.0,3,6.8
2019-10-14T04:00,上海,31.2304,121.4737,19.8,92,0.0,0.0,3,7.6
2019-10-14T05:00,上海,31.2304,121.4737,19.6,91,0.0,0.0,3,7.6
2019-10-14T06:00,上海,31.2304,121.4737,19.6,90,0.0,0.0,1,8.1
2019-10-14T07:00,上海,31.2304,121.4737,20.5,87,0.0,0.0,1,8.2
2019-10-14T08:00,上海,31.2304,121.4737,21.5,85,0.0,0.0,1,9.4
2019-10-14T09:00,上海,31.2304,121.4737,22.3,75,0.0,0.0,1,11.8
2019-10-14T10:00,上海,31.2304,121.4737,22.9,67,0.1,0.1,51,13.6
2019-10-14T11:00,上海,31.2304,121.4737,23.0,65,0.0,0.0,1,15.5
2019-10-14T12:00,上海,31.2304,121.4737,23.0,65,0.0,0.0,2,17.7
2019-10-14T13:00,上海,31.2304,121.4737,21.6,73,0.3,0.3,51,20.5
2019-10-14T14:00,上海,31.2304,121.4737,20.9,75,0.2,0.2,51,23.2
2019-10-14T15:00,上海,31.2304,121.4737,20.7,80,0.1,0.1,51,22.0
2019-10-14T16:00,上海,31.2304,121.4737,20.3,74,0.1,0.1,51,24.4
2019-10-14T17:00,上海,31.2304,121.4737,19.2,81,0.1,0.1,51,24.2
2019-10-14T18:00,上海,31.2304,121.4737,18.5,83,0.1,0.1,51,25.9
2019-10-14T19:00,上海,31.2304,121.4737,18.1,83,0.1,0.1,51,25.0
2019-10-14T20:00,上海,31.2304,121.4737,18.0,80,0.0,0.0,1,21.6
2019-10-14T21:00,上海,31.2304,121.4737,17.8,81,0.0,0.0,1,21.3
2019-10-14T22:00,上海,31.2304,121.4737,17.5,80,0.0,0.0,1,20.4
2019-10-14T23:00,上海,31.2304,121.4737,17.1,77,0.0,0.0,1,20.9
2019-10-15T00:00,上海,31.2304,121.4737,16.8,77,0.0,0.0,1,21.5
2019-10-15T01:00,上海,31.2304,121.4737,16.4,76,0.0,0.0,1,20.7
2019-10-15T02:00,上海,31.2304,121.4737,16.1,72,0.0,0.0,0,20.9
2019-10-15T03:00,上海,31.2304,121.4737,15.9,71,0.0,0.0,0,21.5
2019-10-15T04:00,上海,31.2304,121.4737,15.5,70,0.0,0.0,2,20.0
2019-10-15T05:00,上海,31.2304,121.4737,15.2,68,0.0,0.0,1,19.5
2019-10-15T06:00,上海,31.2304,121.4737,14.9,69,0.0,0.0,0,19.1
2019-10-15T07:00,上海,31.2304,121.4737,15.6,67,0.0,0.0,0,18.4
2019-10-15T08:00,上海,31.2304,121.4737,16.7,64,0.0,0.0,2,19.1
2019-10-15T09:00,上海,31.2304,121.4737,17.5,56,0.0,0.0,3,21.8
2019-10-15T10:00,上海,31.2304,121.4737,17.8,57,0.0,0.0,3,23.5
2019-10-15T11:00,上海,31.2304,121.4737,18.0,54,0.0,0.0,3,19.6
2019-10-15T12:00,上海,31.2304,121.4737,18.4,53,0.0,0.0,3,20.8
2019-10-15T13:00,上海,31.2304,121.4737,18.5,54,0.0,0.0,3,20.8
2019-10-15T14:00,上海,31.2304,121.4737,18.5,53,0.0,0.0,3,19.7
2019-10-15T15:00,上海,31.2304,121.4737,18.0,54,0.0,0.0,3,20.8
2019-10-15T16:00,上海,31.2304,121.4737,17.3,56,0.0,0.0,3,18.4
2019-10-15T17:00,上海,31.2304,121.4737,16.3,62,0.0,0.0,2,15.8
2019-10-15T18:00,上海,31.2304,121.4737,15.6,66,0.0,0.0,3,15.3
2019-10-15T19:00,上海,31.2304,121.4737,15.2,67,0.0,0.0,3,14.2
2019-10-15T20:00,上海,31.2304,121.4737,14.6,69,0.0,0.0,3,10.8
2019-10-15T21:00,上海,31.2304,121.4737,14.7,70,0.0,0.0,2,11.2
2019-10-15T22:00,上海,31.2304,121.4737,14.6,71,0.0,0.0,2,11.3
2019-10-15T23:00,上海,31.2304,121.4737,14.5,73,0.0,0.0,3,10.7
2019-10-16T00:00,上海,31.2304,121.4737,14.6,73,0.0,0.0,3,9.8
2019-10-16T01:00,上海,31.2304,121.4737,14.6,74,0.0,0.0,3,10.2
2019-10-16T02:00,上海,31.2304,121.4737,14.8,74,0.0,0.0,3,10.4
2019-10-16T03:00,上海,31.2304,121.4737,15.0,74,0.0,0.0,3,10.8
2019-10-16T04:00,上海,31.2304,121.4737,15.1,73,0.0,0.0,3,11.7
2019-10-16T05:00,上海,31.2304,121.4737,15.1,74,0.0,0.0,3,11.5
2019-10-16T06:00,上海,31.2304,121.4737,14.9,77,0.0,0.0,3,10.8
2019-10-16T07:00,上海,31.2304,121.4737,15.8,75,0.0,0.0,2,11.6
2019-10-16T08:00,上海,31.2304,121.4737,17.2,65,0.0,0.0,2,14.9
2019-10-16T09:00,上海,31.2304,121.4737,18.5,59,0.0,0.0,0,14.1
2019-10-16T10:00,上海,31.2304,121.4737,19.5,59,0.0,0.0,0,11.3
2019-10-16T11:00,上海,31.2304,121.4737,20.1,59,0.0,0.0,0,11.2
2019-10-16T12:00,上海,31.2304,121.4737,20.6,58,0.0,0.0,3,10.1
2019-10-16T13:00,上海,31.2304,121.4737,20.9,58,0.0,0.0,3,7.3
2019-10-16T14:00,上海,31.2304,121.4737,20.7,62,0.0,0.0,3,11.1
2019-10-16T15:00,上海,31.2304,121.4737,20.6,65,0.0,0.0,3,12.4
2019-10-16T16:00,上海,31.2304,121.4737,20.4,65,0.0,0.0,3,10.6
2019-10-16T17:00,上海,31.2304,121.4737,19.5,72,0.0,0.0,3,8.9
2019-10-16T18:00,上海,31.2304,121.4737,18.8,75,0.0,0.0,3,11.9
2019-10-16T19:00,上海,31.2304,121.4737,18.2,77,0.0,0.0,3,12.9
2019-10-16T20:00,上海,31.2304,121.4737,17.9,76,0.0,0.0,3,11.9
2019-10-16T21:00,上海,31.2304,121.4737,17.8,78,0.0,0.0,3,11.4
2019-10-16T22:00,上海,31.2304,121.4737,17.5,79,0.0,0.0,3,11.6
2019-10-16T23:00,上海,31.2304,121.4737,17.4,81,0.0,0.0,3,8.7
2019-10-17T00:00,上海,31.2304,121.4737,17.1,83,0.0,0.0,3,9.0
2019-10-17T01:00,上海,31.2304,121.4737,17.1,83,0.0,0.0,3,8.8
2019-10-17T02:00,上海,31.2304,121.4737,16.9,82,0.0,0.0,3,11.7
2019-10-17T03:00,上海,31.2304,121.4737,16.9,82,0.0,0.0,3,13.1
2019-10-17T04:00,上海,31.2304,121.4737,17.0,82,0.0,0.0,2,13.0
2019-10-17T05:00,上海,31.2304,121.4737,16.8,84,0.0,0.0,2,12.3
2019-10-17T06:00,上海,31.2304,121.4737,16.5,85,0.0,0.0,3,10.5
2019-10-17T07:00,上海,31.2304,121.4737,17.1,84,0.0,0.0,0,8.7
2019-10-17T08:00,上海,31.2304,121.4737,18.7,79,0.0,0.0,0,12.3
2019-10-17T09:00,上海,31.2304,121.4737,19.8,74,0.0,0.0,1,14.4
2019-10-17T10:00,上海,31.2304,121.4737,20.3,71,0.0,0.0,1,14.8
2019-10-17T11:00,上海,31.2304,121.4737,20.9,68,0.0,0.0,1,13.7
2019-10-17T12:00,上海,31.2304,121.4737,21.1,66,0.0,0.0,1,13.8
2019-10-17T13:00,上海,31.2304,121.4737,21.0,63,0.0,0.0,3,15.5
2019-10-17T14:00,上海,31.2304,121.4737,20.8,60,0.0,0.0,1,15.5
2019-10-17T15:00,上海,31.2304,121.4737,20.8,58,0.0,0.0,0,15.3
2019-10-17T16:00,上海,31.2304,121.4737,20.2,58,0.0,0.0,0,14.0
2019-10-17T17:00,上海,31.2304,121.4737,18.8,68,0.0,0.0,0,8.9
2019-10-17T18:00,上海,31.2304,121.4737,17.5,75,0.0,0.0,0,10.1
2019-10-17T19:00,上海,31.2304,121.4737,17.0,78,0.0,0.0,0,9.6
2019-10-17T20:00,上海,31.2304,121.4737,17.4,80,0.0,0.0,3,7.6
2019-10-17T21:00,上海,31.2304,121.4737,17.0,81,0.0,0.0,2,7.6
2019-10-17T22:00,上海,31.2304,121.4737,16.2,83,0.0,0.0,2,7.9
2019-10-17T23:00,上海,31.2304,121.4737,15.6,88,0.0,0.0,3,8.7
2019-10-18T00:00,上海,31.2304,121.4737,15.8,91,0.0,0.0,3,9.1
2019-10-18T01:00,上海,31.2304,121.4737,16.4,88,0.0,0.0,3,9.6
2019-10-18T02:00,上海,31.2304,121.4737,16.5,86,0.0,0.0,3,10.5
2019-10-18T03:00,上海,31.2304,121.4737,16.3,87,0.0,0.0,3,10.6
2019-10-18T04:00,上海,31.2304,121.4737,16.1,87,0.0,0.0,3,11.4
2019-10-18T05:00,上海,31.2304,121.4737,16.2,86,0.0,0.0,3,11.7
2019-10-18T06:00,上海,31.2304,121.4737,16.0,85,0.0,0.0,3,11.6
2019-10-18T07:00,上海,31.2304,121.4737,16.6,80,0.0,0.0,3,11.6
2019-10-18T08:00,上海,31.2304,121.4737,18.5,74,0.0,0.0,1,12.6
2019-10-18T09:00,上海,31.2304,121.4737,19.9,66,0.0,0.0,1,16.2
2019-10-18T10:00,上海,31.2304,121.4737,20.5,61,0.0,0.0,3,17.8
2019-10-18T11:00,上海,31.2304,121.4737,20.8,58,0.0,0.0,3,17.7
2019-10-18T12:00,上海,31.2304,121.4737,21.2,54,0.0,0.0,3,16.7
2019-10-18T13:00,上海,31.2304,121.4737,21.5,54,0.0,0.0,3,18.1
2019-10-18T14:00,上海,31.2304,121.4737,21.2,52,0.0,0.0,3,16.6
2019-10-18T15:00,上海,31.2304,121.4737,20.7,61,0.0,0.0,3,19.8
2019-10-18T16:00,上海,31.2304,121.4737,20.2,65,0.0,0.0,3,17.0
2019-10-18T17:00,上海,31.2304,121.4737,19.2,69,0.0,0.0,1,14.1
2019-10-18T18:00,上海,31.2304,121.4737,18.0,71,0.0,0.0,0,15.5
2019-10-18T19:00,上海,31.2304,121.4737,16.8,77,0.0,0.0,0,11.7
2019-10-18T20:00,上海,31.2304,121.4737,16.0,83,0.0,0.0,0,9.0
2019-10-18T21:00,上海,31.2304,121.4737,15.7,85,0.0,0.0,0,8.8
2019-10-18T22:00,上海,31.2304,121.4737,15.1,88,0.0,0.0,0,7.9
2019-10-18T23:00,上海,31.2304,121.4737,14.8,89,0.0,0.0,0,8.9
2019-10-19T00:00,上海,31.2304,121.4737,14.4,90,0.0,0.0,0,9.0
2019-10-19T01:00,上海,31.2304,121.4737,14.2,90,0.0,0.0,0,9.2
2019-10-19T02:00,上海,31.2304,121.4737,14.0,91,0.0,0.0,0,8.9
2019-10-19T03:00,上海,31.2304,121.4737,13.8,92,0.0,0.0,0,9.0
2019-10-19T04:00,上海,31.2304,121.4737,13.9,92,0.0,0.0,0,10.0
2019-10-19T05:00,上海,31.2304,121.4737,13.9,91,0.0,0.0,0,10.2
2019-10-19T06:00,上海,31.2304,121.4737,13.9,92,0.0,0.0,0,10.2
2019-10-19T07:00,上海,31.2304,121.4737,15.8,87,0.0,0.0,0,9.8
2019-10-19T08:00,上海,31.2304,121.4737,17.9,82,0.0,0.0,0,10.3
2019-10-19T09:00,上海,31.2304,121.4737,19.6,73,0.0,0.0,0,13.6
2019-10-19T10:00,上海,31.2304,121.4737,20.6,68,0.0,0.0,0,14.8
2019-10-19T11:00,上海,31.2304,121.4737,21.0,65,0.0,0.0,1,14.0
2019-10-19T12:00,上海,31.2304,121.4737,21.5,62,0.0,0.0,1,14.0
2019-10-19T13:00,上海,31.2304,121.4737,21.9,59,0.0,0.0,1,14.4
2019-10-19T14:00,上海,31.2304,121.4737,22.0,56,0.0,0.0,2,13.4
2019-10-19T15:00,上海,31.2304,121.4737,21.6,56,0.0,0.0,1,13.7
2019-10-19T16:00,上海,31.2304,121.4737,20.9,60,0.0,0.0,2,13.3
2019-10-19T17:00,上海,31.2304,121.4737,19.5,71,0.0,0.0,1,9.4
2019-10-19T18:00,上海,31.2304,121.4737,17.7,79,0.0,0.0,0,9.3
2019-10-19T19:00,上海,31.2304,121.4737,16.7,83,0.0,0.0,0,9.3
2019-10-19T20:00,上海,31.2304,121.4737,16.2,85,0.0,0.0,0,9.2
2019-10-19T21:00,上海,31.2304,121.4737,15.9,88,0.0,0.0,0,8.2
2019-10-19T22:00,上海,31.2304,121.4737,15.4,90,0.0,0.0,0,8.4
2019-10-19T23:00,上海,31.2304,121.4737,14.9,90,0.0,0.0,0,8.7
2019-10-20T00:00,上海,31.2304,121.4737,14.4,91,0.0,0.0,0,8.1
2019-10-20T01:00,上海,31.2304,121.4737,13.9,90,0.0,0.0,0,8.0
2019-10-20T02:00,上海,31.2304,121.4737,13.6,91,0.0,0.0,0,7.5
2019-10-20T03:00,上海,31.2304,121.4737,13.5,91,0.0,0.0,0,7.2
2019-10-20T04:00,上海,31.2304,121.4737,13.8,91,0.0,0.0,0,8.4
2019-10-20T05:00,上海,31.2304,121.4737,13.7,92,0.0,0.0,0,8.4
2019-10-20T06:00,上海,31.2304,121.4737,13.2,93,0.0,0.0,0,8.3
2019-10-20T07:00,上海,31.2304,121.4737,15.8,88,0.0,0.0,0,6.8
2019-10-20T08:00,上海,31.2304,121.4737,18.6,80,0.0,0.0,1,5.2
2019-10-20T09:00,上海,31.2304,121.4737,20.2,64,0.0,0.0,1,8.2
2019-10-20T10:00,上海,31.2304,121.4737,21.1,58,0.0,0.0,0,11.3
2019-10-20T11:00,上海,31.2304,121.4737,21.5,56,0.0,0.0,1,10.5
2019-10-20T12:00,上海,31.2304,121.4737,22.0,54,0.0,0.0,1,10.5
2019-10-20T13:00,上海,31.2304,121.4737,22.1,55,0.0,0.0,1,11.3
2019-10-20T14:00,上海,31.2304,121.4737,22.0,56,0.0,0.0,0,11.6
2019-10-20T15:00,上海,31.2304,121.4737,21.5,56,0.0,0.0,0,12.0
2019-10-20T16:00,上海,31.2304,121.4737,20.8,58,0.0,0.0,0,11.6
2019-10-20T17:00,上海,31.2304,121.4737,18.8,74,0.0,0.0,0,9.1
2019-10-20T18:00,上海,31.2304,121.4737,17.0,81,0.0,0.0,0,9.0
2019-10-20T19:00,上海,31.2304,121.4737,16.4,82,0.0,0.0,0,10.1
2019-10-20T20:00,上海,31.2304,121.4737,15.5,87,0.0,0.0,0,8.1
2019-10-20T21:00,上海,31.2304,121.4737,15.6,86,0.0,0.0,0,7.5
2019-10-20T22:00,上海,31.2304,121.4737,15.1,88,0.0,0.0,0,8.2
2019-10-20T23:00,上海,31.2304,121.4737,14.5,90,0.0,0.0,0,7.1
2019-10-21T00:00,上海,31.2304,121.4737,14.2,91,0.0,0.0,0,7.1
2019-10-21T01:00,上海,31.2304,121.4737,13.8,92,0.0,0.0,0,7.9
2019-10-21T02:00,上海,31.2304,121.4737,13.8,92,0.0,0.0,0,9.0
2019-10-21T03:00,上海,31.2304,121.4737,13.6,93,0.0,0.0,0,8.9
2019-10-21T04:00,上海,31.2304,121.4737,13.5,94,0.0,0.0,0,8.6
2019-10-21T05:00,上海,31.2304,121.4737,13.5,93,0.0,0.0,1,8.4
2019-10-21T06:00,上海,31.2304,121.4737,13.5,92,0.0,0.0,1,7.6
2019-10-21T07:00,上海,31.2304,121.4737,16.3,85,0.0,0.0,2,6.6
2019-10-21T08:00,上海,31.2304,121.4737,18.6,77,0.0,0.0,3,8.1
2019-10-21T09:00,上海,31.2304,121.4737,19.6,67,0.0,0.0,3,11.8
2019-10-21T10:00,上海,31.2304,121.4737,20.0,66,0.0,0.0,3,11.2
2019-10-21T11:00,上海,31.2304,121.4737,20.8,63,0.0,0.0,2,10.3
2019-10-21T12:00,上海,31.2304,121.4737,21.0,61,0.0,0.0,2,10.7
2019-10-21T13:00,上海,31.2304,121.4737,21.3,61,0.0,0.0,2,10.8
2019-10-21T14:00,上海,31.2304,121.4737,21.4,59,0.0,0.0,2,10.8
2019-10-21T15:00,上海,31.2304,121.4737,21.4,59,0.0,0.0,2,12.2
2019-10-21T16:00,上海,31.2304,121.4737,20.5,64,0.0,0.0,1,13.2
2019-10-21T17:00,上海,31.2304,121.4737,18.8,74,0.0,0.0,0,11.5
2019-10-21T18:00,上海,31.2304,121.4737,17.1,81,0.0,0.0,0,10.5
2019-10-21T19:00,上海,31.2304,121.4737,16.5,84,0.0,0.0,0,10.5
2019-10-21T20:00,上海,31.2304,121.4737,16.7,83,0.0,0.0,1,8.7
2019-10-21T21:00,上海,31.2304,121.4737,15.6,88,0.0,0.0,0,7.6
2019-10-21T22:00,上海,31.2304,121.4737,15.6,89,0.0,0.0,1,7.9
2019-10-21T23:00,上海,31.2304,121.4737,16.0,87,0.0,0.0,2,8.3
2019-10-22T00:00,上海,31.2304,121.4737,16.3,84,0.0,0.0,3,7.8
2019-10-22T01:00,上海,31.2304,121.4737,16.0,85,0.0,0.0,3,6.6
2019-10-22T02:00,上海,31.2304,121.4737,15.8,85,0.0,0.0,3,7.8
2019-10-22T03:00,上海,31.2304,121.4737,15.8,84,0.0,0.0,3,7.9
2019-10-22T04:00,上海,31.2304,121.4737,15.1,85,0.0,0.0,3,7.6
2019-10-22T05:00,上海,31.2304,121.4737,15.0,85,0.0,0.0,3,8.1
2019-10-22T06:00,上海,31.2304,121.4737,15.6,85,0.0,0.0,3,8.7
2019-10-22T07:00,上海,31.2304,121.4737,17.4,80,0.0,0.0,3,7.3
2019-10-22T08:00,上海,31.2304,121.4737,18.9,80,0.0,0.0,3,7.6
2019-10-22T09:00,上海,31.2304,121.4737,20.3,61,0.0,0.0,3,12.0
2019-10-22T10:00,上海,31.2304,121.4737,21.0,58,0.0,0.0,3,12.9
2019-10-22T11:00,上海,31.2304,121.4737,21.4,57,0.0,0.0,3,13.7
2019-10-22T12:00,上海,31.2304,121.4737,21.0,58,0.0,0.0,3,12.4
2019-10-22T13:00,上海,31.2304,121.4737,21.2,57,0.0,0.0,3,9.7
2019-10-22T14:00,上海,31.2304,121.4737,21.4,55,0.0,0.0,3,11.6
2019-10-22T15:00,上海,31.2304,121.4737,21.0,56,0.0,0.0,3,10.0
2019-10-22T16:00,上海,31.2304,121.4737,20.5,63,0.0,0.0,3,5.5
2019-10-22T17:00,上海,31.2304,121.4737,19.1,73,0.0,0.0,3,9.3
2019-10-22T18:00,上海,31.2304,121.4737,18.5,76,0.0,0.0,3,9.9
2019-10-22T19:00,上海,31.2304,121.4737,18.1,77,0.0,0.0,3,9.7
2019-10-22T20:00,上海,31.2304,121.4737,18.0,78,0.0,0.0,3,10.5
2019-10-22T21:00,上海,31.2304,121.4737,17.5,81,0.0,0.0,2,10.4
2019-10-22T22:00,上海,31.2304,121.4737,16.9,85,0.0,0.0,0,9.9
2019-10-22T23:00,上海,31.2304,121.4737,16.5,87,0.0,0.0,3,9.5
2019-10-23T00:00,上海,31.2304,121.4737,16.6,87,0.0,0.0,3,9.2
2019-10-23T01:00,上海,31.2304,121.4737,16.8,87,0.0,0.0,3,7.4
2019-10-23T02:00,上海,31.2304,121.4737,16.7,88,0.0,0.0,3,8.0
2019-10-23T03:00,上海,31.2304,121.4737,16.5,89,0.0,0.0,3,7.9
2019-10-23T04:00,上海,31.2304,121.4737,16.6,90,0.0,0.0,3,8.9
2019-10-23T05:00,上海,31.2304,121.4737,16.7,90,0.0,0.0,3,9.1
2019-10-23T06:00,上海,31.2304,121.4737,16.8,90,0.0,0.0,3,9.0
2019-10-23T07:00,上海,31.2304,121.4737,17.4,88,0.0,0.0,3,7.4
2019-10-23T08:00,上海,31.2304,121.4737,18.4,86,0.0,0.0,3,7.6
2019-10-23T09:00,上海,31.2304,121.4737,19.8,79,0.0,0.0,3,10.6
2019-10-23T10:00,上海,31.2304,121.4737,20.6,73,0.2,0.2,51,14.4
2019-10-23T11:00,上海,31.2304,121.4737,21.9,64,0.0,0.0,2,14.5
2019-10-23T12:00,上海,31.2304,121.4737,22.5,60,0.0,0.0,1,15.5
2019-10-23T13:00,上海,31.2304,121.4737,23.0,57,0.0,0.0,1,17.4
2019-10-23T14:00,上海,31.2304,121.4737,22.9,56,0.0,0.0,1,16.8
2019-10-23T15:00,上海,31.2304,121.4737,22.5,57,0.0,0.0,1,17.5
2019-10-23T16:00,上海,31.2304,121.4737,21.5,64,0.0,0.0,2,15.6
2019-10-23T17:00,上海,31.2304,121.4737,20.1,72,0.0,0.0,1,13.8
2019-10-23T18:00,上海,31.2304,121.4737,19.1,76,0.0,0.0,0,14.2
2019-10-23T19:00,上海,31.2304,121.4737,18.4,81,0.0,0.0,0,12.6
2019-10-23T20:00,上海,31.2304,121.4737,17.4,87,0.0,0.0,1,9.8
2019-10-23T21:00,上海,31.2304,121.4737,17.6,88,0.0,0.0,2,8.3
2019-10-23T22:00,上海,31.2304,121.4737,17.1,90,0.0,0.0,1,8.4
2019-10-23T23:00,上海,31.2304,121.4737,16.5,92,0.0,0.0,1,8.4
2019-10-24T00:00,上海,31.2304,121.4737,16.4,93,0.0,0.0,2,8.7
2019-10-24T01:00,上海,31.2304,121.4737,16.6,92,0.0,0.0,2,10.2
2019-10-24T02:00,上海,31.2304,121.4737,16.4,94,0.0,0.0,0,9.7
2019-10-24T03:00,上海,31.2304,121.4737,16.1,95,0.0,0.0,0,10.1
2019-10-24T04:00,上海,31.2304,121.4737,16.0,95,0.0,0.0,0,9.9
2019-10-24T05:00,上海,31.2304,121.4737,15.9,94,0.0,0.0,0,10.2
2019-10-24T06:00,上海,31.2304,121.4737,15.8,94,0.0,0.0,0,10.6
2019-10-24T07:00,上海,31.2304,121.4737,16.8,91,0.0,0.0,0,10.5
2019-10-24T08:00,上海,31.2304,121.4737,18.8,82,0.0,0.0,0,11.0
2019-10-24T09:00,上海,31.2304,121.4737,20.5,72,0.0,0.0,0,14.6
2019-10-24T10:00,上海,31.2304,121.4737,21.4,66,0.0,0.0,0,14.4
2019-10-24T11:00,上海,31.2304,121.4737,22.0,63,0.0,0.0,1,14.1
2019-10-24T12:00,上海,31.2304,121.4737,22.5,60,0.0,0.0,1,15.3
2019-10-24T13:00,上海,31.2304,121.4737,23.0,56,0.0,0.0,1,16.1
2019-10-24T14:00,上海,31.2304,121.4737,23.1,53,0.0,0.0,1,15.5
2019-10-24T15:00,上海,31.2304,121.4737,23.0,52,0.0,0.0,2,17.6
2019-10-24T16:00,上海,31.2304,121.4737,21.9,60,0.0,0.0,0,15.9
2019-10-24T17:00,上海,31.2304,121.4737,20.1,70,0.0,0.0,0,13.1
2019-10-24T18:00,上海,31.2304,121.4737,18.6,78,0.0,0.0,0,13.0
2019-10-24T19:00,上海,31.2304,121.4737,18.1,81,0.0,0.0,0,12.6
2019-10-24T20:00,上海,31.2304,121.4737,17.2,86,0.0,0.0,3,9.4
2019-10-24T21:00,上海,31.2304,121.4737,17.1,88,0.0,0.0,3,8.7
2019-10-24T22:00,上海,31.2304,121.4737,16.9,90,0.0,0.0,2,9.1
2019-10-24T23:00,上海,31.2304,121.4737,16.5,91,0.0,0.0,3,9.7
2019-10-25T00:00,上海,31.2304,121.4737,15.2,95,0.0,0.0,1,6.9
2019-10-25T01:00,上海,31.2304,121.4737,14.9,96,0.0,0.0,1,7.4
2019-10-25T02:00,上海,31.2304,121.4737,14.5,98,0.0,0.0,2,7.3
2019-10-25T03:00,上海,31.2304,121.4737,14.8,98,0.0,0.0,3,9.2
2019-10-25T04:00,上海,31.2304,121.4737,14.9,99,0.0,0.0,3,9.2
2019-10-25T05:00,上海,31.2304,121.4737,14.6,99,0.0,0.0,2,8.4
2019-10-25T06:00,上海,31.2304,121.4737,14.3,100,0.0,0.0,3,8.7
2019-10-25T07:00,上海,31.2304,121.4737,15.8,98,0.0,0.0,1,5.5
2019-10-25T08:00,上海,31.2304,121.4737,17.6,91,0.0,0.0,0,5.1
2019-10-25T09:00,上海,31.2304,121.4737,19.2,84,0.0,0.0,2,6.3
2019-10-25T10:00,上海,31.2304,121.4737,21.0,64,0.0,0.0,3,7.9
2019-10-25T11:00,上海,31.2304,121.4737,21.5,55,0.0,0.0,3,9.4
2019-10-25T12:00,上海,31.2304,121.4737,21.8,51,0.0,0.0,3,10.8
2019-10-25T13:00,上海,31.2304,121.4737,21.9,53,0.0,0.0,3,13.0
2019-10-25T14:00,上海,31.2304,121.4737,21.9,58,0.0,0.0,3,15.2
2019-10-25T15:00,上海,31.2304,121.4737,22.0,58,0.0,0.0,3,14.9
2019-10-25T16:00,上海,31.2304,121.4737,21.9,59,0.0,0.0,3,12.6
2019-10-25T17:00,上海,31.2304,121.4737,20.1,72,0.0,0.0,3,7.9
2019-10-25T18:00,上海,31.2304,121.4737,19.5,74,0.1,0.1,51,14.2
2019-10-25T19:00,上海,31.2304,121.4737,18.5,83,0.1,0.1,51,14.4
2019-10-25T20:00,上海,31.2304,121.4737,18.5,86,0.2,0.2,51,11.9
2019-10-25T21:00,上海,31.2304,121.4737,18.2,87,0.1,0.1,51,13.1
2019-10-25T22:00,上海,31.2304,121.4737,17.9,88,0.0,0.0,3,13.0
2019-10-25T23:00,上海,31.2304,121.4737,17.4,89,0.0,0.0,3,14.1
2019-10-26T00:00,上海,31.2304,121.4737,17.1,89,0.0,0.0,3,13.8
2019-10-26T01:00,上海,31.2304,121.4737,17.0,86,0.0,0.0,3,13.7
2019-10-26T02:00,上海,31.2304,121.4737,16.9,85,0.0,0.0,3,15.1
2019-10-26T03:00,上海,31.2304,121.4737,16.6,87,0.0,0.0,3,15.2
2019-10-26T04:00,上海,31.2304,121.4737,16.2,88,0.0,0.0,2,14.6
2019-10-26T05:00,上海,31.2304,121.4737,16.0,88,0.0,0.0,3,13.8
2019-10-26T06:00,上海,31.2304,121.4737,16.0,87,0.0,0.0,3,13.3
2019-10-26T07:00,上海,31.2304,121.4737,16.6,83,0.0,0.0,3,11.9
2019-10-26T08:00,上海,31.2304,121.4737,18.0,71,0.0,0.0,3,14.5
2019-10-26T09:00,上海,31.2304,121.4737,18.6,64,0.0,0.0,3,17.0
2019-10-26T10:00,上海,31.2304,121.4737,19.0,61,0.0,0.0,3,17.7
2019-10-26T11:00,上海,31.2304,121.4737,19.7,58,0.0,0.0,3,15.9
2019-10-26T12:00,上海,31.2304,121.4737,19.3,59,0.0,0.0,3,18.8
2019-10-26T13:00,上海,31.2304,121.4737,18.8,61,0.0,0.0,3,16.6
2019-10-26T14:00,上海,31.2304,121.4737,18.8,61,0.0,0.0,3,14.4
2019-10-26T15:00,上海,31.2304,121.4737,18.6,59,0.0,0.0,3,13.8
2019-10-26T16:00,上海,31.2304,121.4737,17.8,61,0.0,0.0,3,14.2
2019-10-26T17:00,上海,31.2304,121.4737,16.5,66,0.0,0.0,3,15.0
2019-10-26T18:00,上海,31.2304,121.4737,15.8,69,0.0,0.0,3,11.2
2019-10-26T19:00,上海,31.2304,121.4737,15.2,71,0.0,0.0,3,10.8
2019-10-26T20:00,上海,31.2304,121.4737,14.8,74,0.0,0.0,3,8.6
2019-10-26T21:00,上海,31.2304,121.4737,14.4,77,0.0,0.0,3,7.8
2019-10-26T22:00,上海,31.2304,121.4737,14.4,77,0.0,0.0,3,7.1
2019-10-26T23:00,上海,31.2304,121.4737,13.9,80,0.0,0.0,3,7.2
2019-10-27T00:00,上海,31.2304,121.4737,13.6,82,0.0,0.0,3,6.8
2019-10-27T01:00,上海,31.2304,121.4737,13.6,82,0.0,0.0,3,6.9
2019-10-27T02:00,上海,31.2304,121.4737,13.6,82,0.0,0.0,2,7.0
2019-10-27T03:00,上海,31.2304,121.4737,12.6,85,0.0,0.0,1,7.9
2019-10-27T04:00,上海,31.2304,121.4737,12.1,87,0.0,0.0,1,8.1
2019-10-27T05:00,上海,31.2304,121.4737,12.1,88,0.0,0.0,1,7.6
2019-10-27T06:00,上海,31.2304,121.4737,11.5,90,0.0,0.0,3,6.8
2019-10-27T07:00,上海,31.2304,121.4737,13.4,83,0.0,0.0,3,6.2
